,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1574,CHEMBL403441,CCc1cccc(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,456.99300000000017,4.6639000000000035,2.0,3.0,7.022276394711152
1575,CHEMBL258060,CCc1cc(Cl)c(OC)c(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4o3)CC2)c1,488.0030000000003,4.937400000000005,1.0,5.0,6.309803919971486
1576,CHEMBL403090,CCc1cccc(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,457.9770000000002,4.928800000000004,1.0,4.0,6.346787486224656
1577,CHEMBL272493,CCc1cc(Cl)c(OC)c(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,485.02800000000025,3.6953000000000014,3.0,5.0,6.455931955649724
1578,CHEMBL404317,CCc1cc(Cl)c(OC)c(N2CCN(C[C@@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,485.02800000000025,3.6953000000000014,3.0,5.0,5.991399828238082
1579,CHEMBL401819,CCc1cccc(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,455.0020000000002,3.686700000000002,3.0,4.0,7.7281583934635005
1580,CHEMBL438889,CCc1cccc(N2CCN(C[C@@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,455.0020000000002,3.686700000000002,3.0,4.0,6.180456064458132
1581,CHEMBL258062,CCc1cccc(N2CCNCC2)c1Cl,224.73499999999996,2.3120000000000003,1.0,2.0,5.0
1582,CHEMBL404754,CCc1cc(Cl)c(OC)c(N2CCN(C)CC2)c1,268.78799999999995,2.6628000000000007,0.0,3.0,5.735182176990463
1583,CHEMBL258271,CCCCN1CCN(c2cc(CC)cc(Cl)c2OC)CC1,310.8690000000001,3.8331000000000026,0.0,3.0,6.031517051446065
1584,CHEMBL258063,CCCCN1CCN(c2cccc(CC)c2Cl)CC1,280.8430000000001,3.824500000000003,0.0,2.0,7.200659450546418
1585,CHEMBL402345,CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,469.02900000000017,4.7245000000000035,2.0,4.0,6.481486060122113
1586,CHEMBL257481,CCc1cc(Cl)c(OC)c(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,485.02800000000025,3.6953000000000014,3.0,5.0,6.443697499232712
1587,CHEMBL401877,CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,470.0130000000002,4.989400000000004,1.0,5.0,6.376750709602099
1588,CHEMBL401878,CCc1cc(Cl)c(OC)c(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1,486.0120000000003,3.960200000000003,2.0,6.0,6.022276394711152
1589,CHEMBL255957,CCc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,439.00300000000016,4.715900000000003,2.0,3.0,7.718966632752273
1590,CHEMBL256168,CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,455.0020000000002,3.686700000000002,3.0,4.0,7.296708621881338
1591,CHEMBL403071,CCc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,439.9870000000002,4.980800000000005,1.0,4.0,7.732828271596986
1592,CHEMBL256816,CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,455.9860000000002,3.9516000000000027,2.0,5.0,6.638272163982407
1593,CHEMBL256818,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1,467.5850000000004,4.490100000000004,0.0,6.0,7.195860567664649
1594,CHEMBL404258,c1cnc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,353.4950000000001,3.231200000000002,0.0,6.0,5.841637507904751
1595,CHEMBL256817,Cc1ccc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,366.5340000000001,4.144620000000003,0.0,5.0,6.028260409112222
1596,CHEMBL256819,c1cnc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,339.4680000000001,2.841100000000001,0.0,6.0,4.82102305270683
1597,CHEMBL402057,c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,338.4800000000001,3.446100000000002,0.0,5.0,4.657577319177793
1598,CHEMBL257423,Cc1ccnc(N2CCN(CCCc3nc4ccccc4s3)CC2)c1,352.5070000000001,3.754520000000003,0.0,5.0,4.889410289700751
1599,CHEMBL257424,COc1cccnc1N1CCN(CCCc2nc3ccccc3s2)CC1,368.5060000000001,3.4547000000000025,0.0,6.0,6.324221658325915
1600,CHEMBL402851,Cc1ccc2nc(CCCN3CCN(c4ccccn4)CC3)sc2c1,352.5070000000001,3.754520000000003,0.0,5.0,4.815308569182401
1601,CHEMBL247733,Clc1ccc2sc(CCCN3CCN(c4ccccn4)CC3)nc2c1,372.92500000000007,4.099500000000003,0.0,5.0,4.619788758288394
1602,CHEMBL403441,Cc1cccnc1C1CCN(CCCc2nc3ccccc3s2)CC1,351.51900000000006,4.811920000000005,0.0,4.0,4.876148359032914
1603,CHEMBL260036,COc1ccc(C2CCN(CCCc3nc4ccccc4s3)CC2)nc1,367.5180000000001,4.512100000000004,0.0,5.0,5.0726296369609765
1604,CHEMBL256136,Cc1ccc2nc(CCCN3CCC(c4ccccn4)CC3)sc2c1,351.5190000000001,4.811920000000004,0.0,4.0,5.173925197299173
1605,CHEMBL256970,COc1cccc2nc(CCCN3CCC(c4ccccn4)CC3)sc12,367.5180000000001,4.512100000000005,0.0,5.0,5.557520230935552
1606,CHEMBL401596,COc1ccc2nc(CCCN3CCC(c4ccccn4)CC3)sc2c1,367.5180000000001,4.512100000000005,0.0,5.0,5.056505484093897
1607,CHEMBL256293,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,0.5567000000000012,2.0,5.0,7.1605219526258015
1608,CHEMBL403251,CCCCCCOc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OCCOCC)c3CN1CC2,455.59500000000037,5.127700000000005,2.0,6.0,7.229147988357855
1609,CHEMBL402000,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,361.52900000000017,4.844800000000005,1.0,2.0,7.886056647693163
1610,CHEMBL403080,CCCCCCOc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OCCOCC)c3CN1CC2,455.59500000000037,5.127700000000005,2.0,6.0,6.823908740944319
1611,CHEMBL257593,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.4930000000003,3.5904200000000026,0.0,6.0,7.619788758288394
1612,CHEMBL402345,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,427.4200000000002,4.335500000000003,1.0,3.0,8.694648630553376
1613,CHEMBL247733,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,442.43100000000015,4.217000000000003,1.0,4.0,8.335358024443874
1614,CHEMBL259209,CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)c4ccnc5ccccc45)CC3)CC2)c1Cl,505.10600000000034,5.9515000000000065,1.0,4.0,7.443697499232712
1615,CHEMBL405462,CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)COC)CC3)CC2)c1Cl,422.01300000000026,3.7359000000000027,1.0,4.0,8.7281583934635
1616,CHEMBL402441,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(C(F)(F)F)n3)CC2)CC1)c1ccnc2ccccc12,511.59200000000027,5.149500000000005,1.0,5.0,7.473273132685365
1617,CHEMBL256557,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(C(F)(F)F)n3)CC2)CC1,442.5260000000001,3.3240000000000016,1.0,5.0,8.493494967595128
1618,CHEMBL258451,CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)N(C)C)CC3)CC2)c1,451.0550000000003,4.253100000000003,1.0,4.0,7.872571222148401
1619,CHEMBL404729,CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)NC)CC3)CC2)c1,437.02800000000025,3.9109000000000025,2.0,4.0,7.702239488900866
1620,CHEMBL257335,CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)CCOC)CC3)CC2)c1,466.0660000000004,4.134600000000003,1.0,5.0,7.758204568704802
1621,CHEMBL404730,COCCC(=O)N1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,428.4040000000002,3.7806000000000024,0.0,4.0,7.916497380169733
1622,CHEMBL257336,COCCC(=O)N1CCC(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,442.43100000000015,4.170700000000003,0.0,4.0,7.888401475119606
1623,CHEMBL260131,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87100000000015,4.425600000000004,1.0,3.0,8.595166283380062
1624,CHEMBL408016,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,644.7540000000001,6.925800000000008,1.0,6.0,5.568636235841013
1625,CHEMBL405613,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,585.7680000000003,5.898880000000006,1.0,6.0,5.3979400086720375
1626,CHEMBL427904,Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,472.5110000000002,5.0915200000000045,1.0,5.0,5.638272163982407
1627,CHEMBL264678,CC(=O)Nc1cc(Cl)ccc1/C=C/C(=O)N1CCN(Cc2ccc(F)cc2)C[C@H]1C,429.9230000000002,4.183600000000003,1.0,3.0,6.0
1628,CHEMBL264430,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,245.36599999999993,3.4422200000000025,0.0,2.0,5.0
1629,CHEMBL410015,CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,300.22900000000016,4.440600000000004,0.0,2.0,5.0
1630,CHEMBL411033,CCC(CC(=O)c1ccc(C)cc1)N1CCCC1,245.36599999999993,3.4422200000000025,0.0,2.0,5.0
1631,CHEMBL411655,CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,313.4660000000002,4.862300000000005,0.0,3.0,5.0
1632,CHEMBL409715,CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,281.39900000000006,4.2870000000000035,0.0,2.0,5.0
1633,CHEMBL260863,CCCC(C(=O)c1cccc(C)c1)N1CCCC1,245.36599999999993,3.4422200000000025,0.0,2.0,5.0
1634,CHEMBL408384,CCCC(C(=O)c1ccccc1C)N1CCCC1,245.36599999999993,3.4422200000000025,0.0,2.0,5.0
1635,CHEMBL259694,CCCC(C(=O)c1ccc(C(F)(F)F)cc1)N1CCCC1,299.33600000000007,4.152600000000003,0.0,2.0,5.0
1636,CHEMBL406789,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,288.3910000000001,3.092200000000002,1.0,3.0,5.0
1637,CHEMBL260988,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,261.36499999999995,3.142400000000002,0.0,3.0,5.0
1638,CHEMBL405728,CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,276.336,3.0420000000000016,0.0,4.0,5.0
1639,CHEMBL410055,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,247.33799999999994,2.8394000000000013,1.0,3.0,5.0
1640,CHEMBL410054,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,310.2350000000001,3.8963000000000028,0.0,2.0,5.0
1641,CHEMBL411677,O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,426.4100000000001,3.6750000000000016,3.0,8.0,5.494850021680094
1642,CHEMBL408940,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,357.7930000000001,4.869500000000003,1.0,4.0,5.0
1643,CHEMBL404013,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,531.9140000000002,6.632920000000006,1.0,5.0,6.07727454200674
1644,CHEMBL403469,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3)CC2)C1,531.5790000000003,2.0837,2.0,5.0,5.0
1645,CHEMBL258180,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3Cl)CC2)C1,566.0240000000001,2.7371000000000008,2.0,5.0,5.0
1646,CHEMBL403949,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3F)CC2)C1,549.5690000000002,2.2228000000000003,2.0,5.0,5.0
1647,CHEMBL258450,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3cc(F)ccc3F)CC2)C1,567.5590000000002,2.3619000000000003,2.0,5.0,5.0
1648,CHEMBL255303,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3)CC2)C1,530.5910000000002,3.5682000000000027,2.0,4.0,5.0
1649,CHEMBL404145,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3F)CC2)C1,548.5810000000001,3.7073000000000027,2.0,4.0,5.0
1650,CHEMBL99946,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3cc(F)ccc3F)CC2)C1,566.5710000000001,3.8464000000000036,2.0,4.0,5.0
1651,CHEMBL252923,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3Cl)CC2)C1,565.0360000000002,4.221600000000004,2.0,4.0,5.0
1652,CHEMBL257550,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,390.24500000000006,4.343700000000003,3.0,2.0,5.0
1653,CHEMBL257549,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.5120000000001,2.0881999999999996,0.0,6.0,7.356547323513812
1654,CHEMBL257551,CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1,249.33499999999998,2.7950800000000013,0.0,3.0,5.460923901207224
1655,CHEMBL410062,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,356.057,5.862600000000001,2.0,3.0,5.374893424596532
1656,CHEMBL260335,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.6059999999999,3.192800000000001,3.0,6.0,9.224753740259764
1657,CHEMBL260440,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,332.50000000000006,5.705400000000002,0.0,6.0,6.070070439915412
1658,CHEMBL260439,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,307.43700000000007,4.417800000000004,0.0,2.0,6.184422251675732
1659,CHEMBL641,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58100000000024,5.351300000000005,1.0,5.0,6.360513510731414
1660,CHEMBL99946,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.788,3.4292000000000025,1.0,4.0,6.872895201635193
1661,CHEMBL402089,NCCCNCCSP(=O)(O)O,214.22699999999998,-0.2492999999999997,4.0,4.0,5.7146677723561154
1662,CHEMBL255246,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.3190000000002,6.936200000000007,0.0,4.0,5.9179330657148865
1663,CHEMBL257348,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,575.7100000000002,2.4303,3.0,6.0,9.229884705212898
1664,CHEMBL404027,CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.411,4.168600000000003,0.0,1.0,6.739928612014925
1665,CHEMBL402090,Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39300000000003,4.421500000000001,0.0,1.0,6.311580177997289
1666,CHEMBL257389,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,469.6690000000001,7.217600000000008,0.0,3.0,6.915066425063284
1667,CHEMBL402027,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],407.98900000000003,1.4636000000000002,0.0,2.0,6.080398976215889
1668,CHEMBL257388,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,381.69000000000005,5.801400000000003,0.0,3.0,5.322758154053346
1669,CHEMBL439423,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,561.6830000000002,2.040199999999999,3.0,6.0,8.543633966870956
1670,CHEMBL257390,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,404.5040000000001,5.3852000000000055,0.0,2.0,7.013228265733755
1671,CHEMBL255448,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,325.4120000000001,1.5346000000000002,3.0,3.0,6.246416941107094
1672,CHEMBL255449,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,437.5310000000002,4.308100000000003,1.0,5.0,9.226213555018806
1673,CHEMBL403616,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,581.6730000000001,1.990800000000002,3.0,6.0,8.365421977146111
1674,CHEMBL255450,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.4350000000002,3.6784000000000026,1.0,4.0,8.558304864359283
1675,CHEMBL255663,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87100000000015,4.425600000000004,1.0,3.0,7.698970004336019
1676,CHEMBL257603,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.837,4.680000000000004,0.0,4.0,3.8615930836637418
1677,CHEMBL257602,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,343.898,5.104400000000005,0.0,2.0,8.134599881820698
1678,CHEMBL403759,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,309.45300000000003,4.188600000000004,1.0,2.0,5.636200054520891
1679,CHEMBL403760,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,465.9530000000003,3.358100000000002,2.0,6.0,6.841637507904751
1680,CHEMBL257808,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,333.4530000000002,3.9299000000000026,1.0,4.0,4.5734236806648285
1681,CHEMBL403370,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.4940000000001,4.402200000000004,0.0,3.0,5.91721462968355
1682,CHEMBL257130,CN(C)CCC=C1c2ccccc2COc2ccccc21,279.383,3.9624000000000033,0.0,2.0,5.856048883576037
1683,CHEMBL257338,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,266.38800000000003,3.0234000000000014,0.0,2.0,5.524038410807576
1684,CHEMBL402088,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,707.8500000000005,2.2212000000000014,4.0,8.0,8.640543979879013
1685,CHEMBL401976,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5520000000001,3.6212000000000026,0.0,4.0,5.964970717797632
1686,CHEMBL258013,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.845,5.376700000000004,0.0,2.0,5.577246058698652
1687,CHEMBL401804,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,583.6890000000001,2.0811000000000024,3.0,6.0,8.272784179091508
1688,CHEMBL257810,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.8280000000001,4.018900000000002,1.0,2.0,5.7198771036976925
1689,CHEMBL257809,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,301.386,2.956800000000002,4.0,4.0,5.302334837352325
1690,CHEMBL257964,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.356,4.828600000000005,2.0,2.0,5.055714779311248
1691,CHEMBL401676,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.5240000000001,5.1070000000000055,0.0,2.0,6.598599459218455
1692,CHEMBL401677,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,405.96900000000005,6.562600000000006,0.0,2.0,5.879755204453635
1693,CHEMBL259209,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83100000000013,3.7227000000000023,1.0,4.0,6.58838029403677
1694,CHEMBL370805,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,4.894400000000004,0.0,3.0,7.920818753952375
1695,CHEMBL370805,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,4.528400000000004,0.0,2.0,6.856985199745905
1696,CHEMBL370805,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,287.4060000000001,4.697900000000004,0.0,1.0,7.318758762624412
1697,CHEMBL370805,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.46300000000014,4.221000000000004,1.0,3.0,4.539703673242524
1698,CHEMBL370805,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,425.92000000000013,3.353200000000002,2.0,5.0,7.7447274948966935
1699,CHEMBL370805,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.482,3.738000000000002,3.0,5.0,6.238824186844268
1700,CHEMBL370805,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.42699999999996,2.8828400000000007,4.0,4.0,5.398157210217902
1701,CHEMBL370805,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.42800000000005,4.241000000000003,0.0,3.0,6.688246138944246
1702,CHEMBL370805,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.428,4.239400000000003,0.0,3.0,6.252588192113577
1703,CHEMBL497846,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.4980000000001,4.271100000000003,1.0,2.0,8.268169579711838
1704,CHEMBL641,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,401.96300000000025,4.530100000000004,1.0,4.0,8.330590132712217
1705,CHEMBL497512,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,3.4392200000000033,1.0,5.0,7.107905397309519
1706,CHEMBL526825,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,429.1340000000001,6.117800000000003,0.0,4.0,5.70034019113298
1707,CHEMBL497845,CNCCC=C1c2ccccc2CCc2ccccc21,263.38399999999996,3.826400000000003,1.0,1.0,6.747146969020107
1708,CHEMBL497680,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,383.51700000000017,2.8560000000000016,1.0,6.0,5.934345606485038
1709,CHEMBL497679,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,357.4940000000002,3.342900000000002,1.0,4.0,6.3677452233152865
1710,CHEMBL444742,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.95300000000015,4.580200000000004,0.0,4.0,7.886056647693163
1711,CHEMBL526270,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.9660000000002,5.972400000000006,1.0,4.0,5.880084589742009
1712,CHEMBL497493,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.4660000000001,1.9351,2.0,4.0,6.764471553092451
1713,CHEMBL497492,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.4340000000001,4.014400000000004,0.0,3.0,5.707079700399994
1714,CHEMBL496285,CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41100000000006,4.211400000000004,1.0,1.0,6.1904402853647325
1715,CHEMBL524624,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,2.0023999999999997,2.0,4.0,6.698970004336019
1716,CHEMBL522065,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.1350000000001,6.454800000000002,0.0,3.0,5.494985759915893
1717,CHEMBL498687,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,403.5260000000002,4.064700000000003,1.0,4.0,8.114130139096094
1718,CHEMBL526670,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,1736.1849999999997,10.812699999999998,6.0,28.0,5.655764965448361
1719,CHEMBL498686,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,559.7950000000003,1.746800000000003,4.0,9.0,7.552841968657781
1720,CHEMBL526669,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,338.45500000000015,2.841400000000001,2.0,2.0,9.761953896871205
